artwork_id,color_pallete,palette_count
3085,#5a4840,6505
3085,#473226,8176
3085,#1c1816,7658
3091,#c3bdc7,3605
3091,#a0959c,6273
3091,#9a8987,4326
3091,#85838d,5314
3091,#746f6d,5507
3091,#27312f,5454
3091,#b4acb8,6075
3091,#a9a0ab,6705
3091,#685e54,4609
3091,#4b504f,5745
3091,#383a37,5357
3091,#131c19,6566
3153,#daf1dc,4338
3153,#d0e1ce,4900
3153,#bcd7cd,6023
3153,#aab9b1,4039
3153,#92afb3,6067
3153,#818d8d,5772
3153,#5c615f,5690
3153,#3e3b36,5143
3153,#272722,7055
3153,#b0c8c2,6870
3153,#796c60,3721
3153,#51463e,5918
3172,#e8ede9,3648
3172,#cdd1d1,6689
3172,#c0c1c2,5823
3172,#b7afa8,4288
3172,#7e656d,4034
3172,#0d173a,7389
3172,#d9dedc,5573
3172,#9a9ca7,5785
3172,#84808e,6530
3172,#545673,5833
3172,#41324d,4669
3172,#23284c,5275
3195,#b8b3b4,3448
3195,#92919b,5581
3195,#585b68,4705
3195,#474d5d,5025
3195,#303133,5181
3195,#2c251f,6730
3195,#1d1b18,6775
3195,#13110f,6011
3195,#777a8a,8408
3195,#6b605e,3535
3195,#3f362f,5679
3195,#212221,4458
3321,#cfdbd6,4679
3321,#c3d5d8,5626
3321,#afb7b8,6112
3321,#6d7b72,6159
3321,#505346,5995
3321,#33493d,5318
3321,#091514,6949
3321,#ddf0e9,3840
3321,#d2e8e6,4748
3321,#333029,4728
3321,#193028,5451
3321,#122420,5931
3543,#d4b586,5495
3543,#797962,4353
3543,#5f614a,4536
3543,#424335,6094
3543,#303b2f,6886
3543,#111312,8373
3543,#f7dca2,4261
3543,#efd099,5438
3543,#e3c491,6228
3543,#b69269,3025
3543,#644634,2662
3543,#1e2e24,8185
3603,#e0d7d7,3599
3603,#d5c7c6,6029
3603,#8a797c,5083
3603,#80635a,4399
3603,#ccbebe,6476
3603,#c4b4b5,6921
3603,#bfa8a3,4084
3603,#a6989e,4749
3603,#656476,4350
3603,#5a545f,5202
3603,#524242,7887
3603,#262427,6757
3655,#e6e9df,4227
3655,#7a7f63,4195
3655,#65715f,5640
3655,#595f49,6414
3655,#42473c,5575
3655,#2c2723,4975
3655,#1e1918,6765
3655,#d3d8ca,5190
3655,#a7b4a4,5937
3655,#889682,6142
3655,#53523c,4706
3655,#35342d,5770
3658,#d5cbbd,3736
3658,#685b56,6292
3658,#2c2527,3875
3658,#211918,5159
3658,#160f0e,7018
3658,#c0b6aa,5406
3658,#a79e97,6758
3658,#91847e,5084
3658,#7d787d,4596
3658,#50403a,5545
3658,#412e26,3671
3658,#090807,8396
3756,#999d86,4023
3756,#70755b,4413
3756,#3e452d,4268
3756,#2c2d17,7311
3756,#c1c2ae,3917
3756,#abae99,4704
3756,#85927f,4124
3756,#7a8471,5287
3756,#5d6852,5707
3756,#515232,5371
3756,#171809,8076
3756,#090a02,8335
3812,#b9bfa8,5946
3812,#a9935c,4445
3812,#6b3d2b,3176
3812,#261d19,7914
3812,#e2dccd,4565
3812,#c6d4d5,5581
3812,#afa87b,5565
3812,#868c69,5629
3812,#826e47,5080
3812,#666850,4528
3812,#65563e,5297
3812,#414233,7810
3817,#cdcddc,4708
3817,#c1c1d2,4064
3817,#a2a3ba,7408
3817,#86879f,7031
3817,#61575c,4450
3817,#dcdce9,3783
3817,#b4b6cb,5065
3817,#6d6c81,5807
3817,#484858,5666
3817,#36323a,5556
3817,#292227,4763
3817,#0d1017,7235
3831,#aba978,2473
3831,#86813f,9839
3831,#406124,5610
3831,#394118,6397
3831,#e6eecd,3927
3831,#d0d6bc,4223
3831,#bad2bf,4246
3831,#b5c2ad,6834
3831,#8e9e70,5264
3831,#d0e4cc,4782
3831,#64642c,5892
3831,#617a39,6049
3853,#d1c9c0,3726
3853,#b6ada5,6688
3853,#978f88,4455
3853,#5f4f42,4768
3853,#27251f,5011
3853,#c3bab1,5820
3853,#a79c92,4758
3853,#80766d,6484
3853,#6a6059,5686
3853,#49423b,5986
3853,#383025,5208
3853,#13120e,6946
4067,#b3afc8,3867
4067,#a49fb6,6077
4067,#9c97ac,8012
4067,#928b9d,4235
4067,#87797d,4928
4067,#5f534a,5014
4067,#4a4742,5205
4067,#988e9c,4154
4067,#8a869a,6876
4067,#7c747c,4455
4067,#6e6a74,6082
4067,#212421,6631
4106,#b0afad,4956
4106,#ad9178,5104
4106,#9ca9b6,6794
4106,#454141,6465
4106,#ebe4d8,3555
4106,#cfc6ba,3875
4106,#c4b09c,3322
4106,#cfd6d9,4676
4106,#b7c2cc,5974
4106,#95908d,5391
4106,#7d8a97,6210
4106,#726e6c,9214
2806,#f7efcd,4403
2806,#d9dfbf,4750
2806,#9fa191,6395
2806,#93837c,4405
2806,#849b89,5798
2806,#7a817b,5146
2806,#6b7f78,5141
2806,#655f68,6934
2806,#c1c2a7,6569
2806,#b8a692,3976
2806,#587a75,5063
2806,#303e57,6956
2831,#e6dfcb,3526
2831,#c3b79b,3832
2831,#7f8b90,6438
2831,#6b6365,5008
2831,#101120,8438
2831,#b9cedb,4092
2831,#aca28d,3308
2831,#a38e75,4840
2831,#9ab6d2,6758
2831,#836c64,4899
2831,#4d5859,6300
2831,#3a2e3a,8097
2835,#f6f5d2,4969
2835,#998d60,5034
2835,#757d50,5642
2835,#4d493b,4570
2835,#393f34,6033
2835,#1f212b,7365
2835,#e6e0b6,4572
2835,#b4bc85,5535
2835,#536c42,6068
2835,#2e3430,5970
2835,#22302b,3739
2835,#161226,6039
2937,#dcd7bd,4595
2937,#d7cdbc,5808
2937,#c1bfaa,4662
2937,#bab59d,4028
2937,#a0a796,5602
2937,#6b7b57,5668
2937,#464f3e,6521
2937,#eee4ca,4853
2937,#e9dab5,5476
2937,#d8cca0,6417
2937,#c8c8b6,6928
2937,#888a68,4978
2971,#c7ad91,7045
2971,#c29375,5135
2971,#482f2a,4124
2971,#421b19,4438
2971,#2f1b1a,7393
2971,#230d0e,7685
2971,#d7c4a8,2776
2971,#c7c0b2,6386
2971,#a18a7f,4057
2971,#845a4a,5924
2971,#613428,5564
2971,#49241f,5009
3095,#c2b391,3480
3095,#897959,6269
3095,#715533,3870
3095,#575137,6846
3095,#231910,5818
3095,#110d07,6384
3095,#a0906f,5762
3095,#786647,6198
3095,#563c21,4448
3095,#463622,5847
3095,#34301f,6050
3095,#321e0f,4564
3111,#e4dbc6,3824
3111,#b1b1b4,6883
3111,#9d8379,4805
3111,#682d25,3626
3111,#64595c,6687
3111,#231b1d,6743
3111,#c5c0b9,4852
3111,#afa29c,4354
3111,#9da2ad,6190
3111,#8f9aad,8020
3111,#828692,4832
3111,#6f7889,4720
3134,#c7cbc4,4142
3134,#bfc7c1,6533
3134,#b4bbb3,5467
3134,#8e917e,3751
3134,#696f5d,5178
3134,#50594c,6268
3134,#9ca498,4973
3134,#7c887d,3638
3134,#737a69,4654
3134,#62604a,4420
3134,#434636,9760
3134,#262c1e,6752
3138,#8b7557,5713
3138,#7e8b8e,3690
3138,#577191,5336
3138,#553f2e,6815
3138,#1b1915,8447
3138,#a9aca1,3294
3138,#8698ab,6941
3138,#70725d,4990
3138,#6a5a42,4690
3138,#5b6c48,3284
3138,#4a584d,5513
3138,#2f3e3a,6823
3213,#e3ebde,4108
3213,#cbd3ca,5450
3213,#c53335,4335
3213,#6b3d3b,4067
3213,#5a6168,7274
3213,#434d5a,6702
3213,#b6baaa,6724
3213,#b19484,3673
3213,#8f9287,5941
3213,#87625d,3287
3213,#747e7d,6183
3213,#2b262a,7792
3267,#6b4732,3099
3267,#a79765,4232
3267,#6b5f40,5654
3267,#4c4932,7306
3267,#d9e2ba,4124
3267,#c4ca95,5230
3267,#b2b481,6714
3267,#90926b,4880
3267,#80724b,5576
3267,#7f886b,6150
3267,#6b6e54,4716
3267,#281c16,7855
3302,#d6d5cb,3603
3302,#bebfbd,4335
3302,#6b332e,6010
3302,#353139,8037
3302,#150f13,8246
3302,#baac9b,4732
3302,#aa8e7c,3872
3302,#a0a8b5,4951
3302,#948a81,4513
3302,#7e7a7a,5267
3302,#7d5c52,5745
3302,#5a5659,6225
3333,#d8c7ae,3697
3333,#b49980,3899
3333,#8e6f5a,5793
3333,#d8cdcd,6524
3333,#f0ece7,4436
3333,#eae2dc,5588
3333,#e1d8d1,6035
3333,#c5c0bb,6316
3333,#bcaea5,6386
3333,#999089,4974
3333,#706465,5101
3333,#523e47,6787
3471,#797d58,5490
3471,#304932,5408
3471,#293127,4587
3471,#1e2321,6324
3471,#0d1716,6911
3471,#9a9c67,3746
3471,#61664d,6185
3471,#5e5246,3961
3471,#4b4e3f,7069
3471,#3a362e,3360
3471,#1f3424,6139
3471,#112c1e,6356
3500,#ccdbd4,3649
3500,#9ca9ba,4902
3500,#456368,3792
3500,#3b5557,5612
3500,#bdcccf,5670
3500,#afc0cb,6483
3500,#a4b4c5,5701
3500,#869cb3,6042
3500,#6d8291,4821
3500,#5b6c6e,3846
3500,#2a4445,7641
3500,#0f2827,7377
3517,#8c8b87,4516
3517,#574741,4879
3517,#241f21,4969
3517,#0b0d11,6644
3517,#f1ecd2,4115
3517,#dcd6c0,5279
3517,#c2bead,6939
3517,#ab9c90,4531
3517,#6f645f,6461
3517,#403e3d,5174
3517,#2d3030,6289
3517,#191a1d,5740
3525,#687972,4993
3525,#5a6554,3690
3525,#435f5a,4737
3525,#20372a,6376
3525,#12251c,8775
3525,#9ba6aa,3650
3525,#494e3c,4851
3525,#394c3f,4361
3525,#31382c,5857
3525,#2c463b,4931
3525,#222a21,5729
3525,#07100d,7586
3536,#e9cba5,3615
3536,#d3af8b,4709
3536,#ce9b72,4284
3536,#c18157,4494
3536,#b29785,4773
3536,#887772,4710
3536,#865136,7759
3536,#5d4b40,7444
3536,#ad7e5e,4303
3536,#9f7c66,3139
3536,#93664c,8820
3536,#301c13,7486
3642,#85895a,5139
3642,#51372a,3299
3642,#3c3323,5612
3642,#31311d,4157
3642,#140908,7632
3642,#d9d093,3919
3642,#b6ac6f,4402
3642,#a89269,4213
3642,#7c6a4b,6870
3642,#515631,7808
3642,#2e1e19,5383
3642,#201a12,7102
3656,#6c735a,4470
3656,#5b5949,5636
3656,#454b3b,6190
3656,#3b372f,5295
3656,#30312a,5292
3656,#121313,7513
3656,#c4ba8f,3614
3656,#98926f,4480
3656,#897a61,4149
3656,#715e4d,3499
3656,#272823,6714
3656,#1c1e1c,8684
3659,#828d91,5983
3659,#81776e,6228
3659,#776559,4251
3659,#3c3d3e,8668
3659,#101f27,7852
3659,#d9e4d6,3987
3659,#cbd8ce,4957
3659,#c2cac3,3803
3659,#aebec0,4109
3659,#a6a6a0,4432
3659,#a08e7c,4779
3659,#576062,6487
3676,#928b83,4455
3676,#6e8573,5955
3676,#6a656e,5244
3676,#e3deea,5095
3676,#d4dadc,6040
3676,#cfcccb,4469
3676,#bccac6,5773
3676,#acc4bd,5258
3676,#a3b2a6,6099
3676,#9aa08f,4853
3676,#4b5e59,6021
3676,#373c4e,6274
3688,#e4e7d3,3849
3688,#bbb395,3968
3688,#aa9373,4235
3688,#96abaf,8864
3688,#81613d,6411
3688,#75897b,4549
3688,#c6ceca,5397
3688,#b7c2c0,7626
3688,#a5b2ad,4906
3688,#982215,3864
3688,#8c9483,4313
3688,#2d3a22,7554
3758,#cfd1ba,3401
3758,#b3b9a1,5708
3758,#889373,5551
3758,#798b63,5650
3758,#a0a88e,6508
3758,#95987c,5037
3758,#767c5b,4298
3758,#687652,6192
3758,#586e42,6065
3758,#505a3c,4650
3758,#3c5429,6358
3758,#233016,6118
3776,#d4ddd3,3397
3776,#c6cfca,6186
3776,#bdc5c2,6434
3776,#b4b9b5,6274
3776,#6d7971,3824
3776,#5f6557,5132
3776,#4c4b3d,7374
3776,#21211c,7800
3776,#b0aa9d,3760
3776,#99a2a2,5739
3776,#8d8e87,6201
3776,#877a69,3415
3858,#7e7773,3375
3858,#bfb7ac,3640
3858,#938f8c,4618
3858,#7e8184,7741
3858,#71757b,6370
3858,#706b6b,4819
3858,#68737c,6293
3858,#56656c,5210
3858,#50595e,6016
3858,#3b2f2a,6629
3858,#6d5649,4161
3858,#626a73,6664
3896,#e4d1a4,4269
3896,#d5c39a,5641
3896,#515b4f,4255
3896,#3a4943,5456
3896,#2b4740,6016
3896,#b2aa8c,6127
3896,#86866e,4453
3896,#697662,5353
3896,#526a5a,6353
3896,#44584d,6585
3896,#385449,5131
3896,#253639,5897
3912,#b6ad9e,3769
3912,#6c6b65,7602
3912,#634738,4749
3912,#d6d8db,4060
3912,#c0c2c5,4838
3912,#a0a29d,3387
3912,#958e82,5945
3912,#917663,3637
3912,#8d4432,4128
3912,#4c463f,7516
3912,#353a40,7359
3912,#24201e,8546
3913,#beb59e,4956
3913,#b1a182,4523
3913,#aeab9b,5916
3913,#938d79,4670
3913,#060706,8657
3913,#ccc4ae,3326
3913,#beac8d,3952
3913,#ae9265,4555
3913,#81745e,5637
3913,#735e4d,4884
3913,#4c4e42,6799
3913,#2b2620,7661
3952,#f0f9e7,4403
3952,#bcddeb,4601
3952,#7d97a5,5973
3952,#36495e,4324
3952,#afa89f,6338
3952,#e1deca,4144
3952,#afc8d2,5734
3952,#8a6a68,5214
3952,#7f323c,5611
3952,#586470,5519
3952,#2a2a36,6367
3952,#15101a,7308
4004,#f5f7d7,5886
4004,#cfd9d2,5393
4004,#c0b594,5400
4004,#a29172,5860
4004,#8f755e,4451
4004,#4e494f,5080
4004,#283343,6752
4004,#fefef9,7082
4004,#f0f8f8,3473
4004,#e8debe,4359
4004,#5e645f,5681
4004,#3a4249,6119
4038,#d6cdcb,3139
4038,#bdb7be,6454
4038,#b2abb1,6156
4038,#9f8b86,4350
4038,#491313,3950
4038,#a59c9f,5792
4038,#848082,5983
4038,#716868,6364
4038,#6a4e4a,3738
4038,#3e4045,6717
4038,#291213,5813
4038,#0a0a10,7080
4062,#9c977f,5178
4062,#97835e,3431
4062,#8a6736,4037
4062,#777f6e,5355
4062,#716549,3958
4062,#5a614f,5801
4062,#493723,5574
4062,#464b41,6994
4062,#2a2d29,8251
4062,#bdb8a6,3655
4062,#664c2b,5659
4062,#13100e,7643
4097,#dfd9c8,3522
4097,#d0bda6,4180
4097,#6c6d4c,5348
4097,#625333,7500
4097,#f0e8cc,4244
4097,#f0eee6,4923
4097,#ecdcc6,4046
4097,#daccbb,5419
4097,#acae9c,7394
4097,#978463,7352
4097,#5a402d,4758
4097,#36362a,6850
4098,#9aad4a,5393
4098,#768b36,6518
4098,#56672a,6271
4098,#483b2b,3803
4098,#425921,6451
4098,#253119,5940
4098,#182715,4437
4098,#c8da79,3541
4098,#6b6c38,4165
4098,#333a1f,5673
4098,#141c16,6233
4098,#0f1212,7111
4113,#ecede4,2284
4113,#d1d3d1,3641
4113,#d0dfec,5381
4113,#988778,4124
4113,#6c7781,6650
4113,#4b4b4b,8041
4113,#f2fefb,5161
4113,#d9eef7,4992
4113,#d0bca1,5328
4113,#adbed8,5866
4113,#a4a09c,5203
4113,#2b3234,8865
4129,#cfcfc5,3708
4129,#c6c5bf,7914
4129,#595b3e,7005
4129,#372d1f,6212
4129,#27291a,4274
4129,#160d09,6623
4129,#b2aea4,3840
4129,#8b7e61,5564
4129,#81644a,4421
4129,#603829,3054
4129,#453626,6643
4129,#211c12,6278
4255,#d5d5c1,3495
4255,#a1a29e,4920
4255,#aaaf9d,3834
4255,#8b938a,5537
4255,#7e8584,5639
4255,#242f31,7241
4255,#c2c0aa,5343
4255,#bbb49c,4046
4255,#a19e81,5136
4255,#747876,5247
4255,#586855,5251
4255,#3c4c3a,9847
4281,#bec3c6,8083
4281,#aaafb5,4073
4281,#687574,3691
4281,#624b50,4161
4281,#5d5d5d,4667
4281,#462f36,6445
4281,#e9ece8,3969
4281,#ccd6dc,4790
4281,#8d8285,3522
4281,#444849,6047
4281,#252e30,7953
4281,#14121c,8135
2777,#f3f9f4,4774
2777,#d8e7e2,4431
2777,#8d9186,4134
2777,#708985,5911
2777,#6a6d63,4949
2777,#55655c,5404
2777,#3d594f,5610
2777,#b4c2be,5993
2777,#98a6a0,6469
2777,#324440,6140
2777,#2b3435,4570
2777,#142c2b,7151
2778,#bec9c9,4683
2778,#bbbfbd,3500
2778,#a8b1b4,3382
2778,#a2bdc8,6845
2778,#68737e,7218
2778,#5a5b64,9531
2778,#a29f9e,3914
2778,#35353b,6461
2778,#cfd6d2,4079
2778,#8aa0af,5141
2778,#85888f,6726
2778,#7e787d,4056
2849,#b7bdb0,6318
2849,#859790,5645
2849,#78857b,5984
2849,#5d736f,3912
2849,#53635d,5668
2849,#3f4d48,7351
2849,#d6dcd3,3871
2849,#c8ccbf,5405
2849,#a7aea1,6229
2849,#9da090,4129
2849,#6f7669,3571
2849,#182420,7453
2853,#c4b789,6410
2853,#bda372,4533
2853,#a09b70,5501
2853,#6c734b,4280
2853,#f6f6eb,4543
2853,#e6e6d5,5106
2853,#d4ceae,5528
2853,#94865e,5769
2853,#8a7450,3782
2853,#606240,5092
2853,#4c4e34,7690
2853,#272a20,7302
2877,#e4dfde,3652
2877,#d6cfd1,5777
2877,#ccc3c3,6497
2877,#bfb5b3,5097
2877,#b4adac,5192
2877,#978b89,4703
2877,#726562,6248
2877,#5f4d4a,5103
2877,#4c413d,5561
2877,#2e211f,6525
2877,#a79e9d,6337
2877,#867e7d,4844
2916,#cfcfce,4191
2916,#a3bbd6,5440
2916,#94abc7,5382
2916,#7a818d,3341
2916,#5e7989,2926
2916,#435b58,4780
2916,#999a95,4842
2916,#86969a,1972
2916,#797e54,8674
2916,#6e96c8,11747
2916,#5d6256,5844
2916,#2d3c40,6397
3019,#e9ebe6,3992
3019,#acc3db,4398
3019,#849fb8,3194
3019,#6f97b9,6124
3019,#658189,5659
3019,#395b4f,6773
3019,#cecace,4338
3019,#9db4cc,5100
3019,#9aa4ad,4461
3019,#586c6b,4856
3019,#1f3a2f,7988
3019,#0a1e17,8653
3023,#c8c1ab,4518
3023,#bcab8c,3850
3023,#a9a999,4051
3023,#898b80,5391
3023,#6e838c,5984
3023,#d0d4c6,4094
3023,#aec6c9,4683
3023,#a8babb,5067
3023,#a28e78,5136
3023,#91a6aa,6738
3023,#566069,8510
3023,#1d2a39,7514
3118,#d8dfd6,6160
3118,#cdcdc1,5145
3118,#c4cbc6,2859
3118,#bdc7c8,7993
3118,#abb5be,5441
3118,#a1a3a0,4620
3118,#64696d,6666
3118,#e4eade,3912
3118,#d0d6d0,6955
3118,#bdbeb5,7951
3118,#b5bcbd,3038
3118,#8b949e,4796
3208,#f2dfc4,4092
3208,#d8c1a9,5593
3208,#513d35,5327
3208,#4b271f,5015
3208,#2c2324,5825
3208,#1a191d,5902
3208,#b39a83,5913
3208,#8b7059,5405
3208,#78543f,4563
3208,#0d1217,5862
3208,#080c11,4888
3208,#03080c,7151
3219,#685b4b,5320
3219,#60291c,2936
3219,#332b29,8022
3219,#242323,5219
3219,#110f11,3543
3219,#e9dac0,4142
3219,#d2c2ab,5602
3219,#b7a48b,6052
3219,#9e8664,5689
3219,#976637,4760
3219,#663e27,5131
3219,#1f1c1d,9120
3251,#8a3d26,5149
3251,#61515d,4146
3251,#5b231b,3905
3251,#453743,6721
3251,#3f1f1c,6114
3251,#18090c,8510
3251,#d6aa9f,4280
3251,#b17e75,3937
3251,#945643,3726
3251,#6c3828,4968
3251,#301e22,6702
3251,#22161b,7378
3293,#e1e1dd,3445
3293,#cecdcb,6642
3293,#cac7c5,6535
3293,#c9bfb8,4236
3293,#b7bbc3,5597
3293,#676b75,5012
3293,#57494c,6631
3293,#d5d4d0,6042
3293,#a9a6aa,6063
3293,#a2928a,4100
3293,#868c97,5803
3293,#827064,5430
3304,#c2cbd1,5510
3304,#c0c1be,3866
3304,#b1bdc6,4470
3304,#958f89,4518
3304,#727d7f,6518
3304,#262f2c,7021
3304,#dbe8ec,3522
3304,#d0dce3,4666
3304,#cdd4d8,3901
3304,#c1d2e0,5972
3304,#a2a6a5,5911
3304,#535a53,9661
3322,#dcddc9,5252
3322,#d3cbb5,3273
3322,#cbc9b8,4857
3322,#c7bba5,4946
3322,#bdb9aa,5669
3322,#b0b3ad,6181
3322,#9d9994,9193
3322,#686161,6097
3322,#e5e6d0,4147
3322,#d9d6c1,3860
3322,#cfd4c5,5425
3322,#c3c6bb,6636
3352,#c1d1eb,6105
3352,#b4a776,5332
3352,#b2adb1,5274
3352,#878b74,7441
3352,#c7daf4,6256
3352,#dde2eb,3016
3352,#d7d6d5,3113
3352,#ccc09a,4693
3352,#c7c6d0,3653
3352,#b0c0d5,6572
3352,#95a4a6,6533
3352,#5e6a5a,7548
3381,#d9d9d9,3583
3381,#c2c5d0,4839
3381,#8a8fa6,6385
3381,#676b83,7421
3381,#b7b8c5,3819
3381,#aab0c5,4809
3381,#a3a4b3,3984
3381,#989cb0,4718
3381,#808092,5183
3381,#75788f,4926
3381,#53566c,8965
3381,#313446,6904
3407,#d5d1cc,3790
3407,#c6c1bb,4890
3407,#c5b9af,3960
3407,#b5b7b8,5822
3407,#b19f94,4953
3407,#9f9da1,5398
3407,#c2aea1,3939
3407,#b3aea8,4138
3407,#a8aaad,6065
3407,#93969d,6699
3407,#858286,9723
3407,#5d5658,6159
3426,#cae7e0,4300
3426,#a29976,4398
3426,#76795c,4934
3426,#4c553e,6253
3426,#0a1313,8067
3426,#bbd0cd,5715
3426,#a9b4b1,6166
3426,#9d824e,4272
3426,#85643a,4959
3426,#7e8e91,3974
3426,#696041,4340
3426,#383224,8158
3463,#c3c3c6,3984
3463,#a6a7a6,5838
3463,#6e6149,9136
3463,#d7d4d7,3947
3463,#cfcccf,5068
3463,#ccc6c5,3914
3463,#c1bcbb,6108
3463,#bcb0a4,3410
3463,#a2907b,6263
3463,#9c7c5b,5840
3463,#817c6d,4931
3463,#4b422f,7097
3484,#e4e1d7,4348
3484,#8a7348,4060
3484,#6f6b52,3435
3484,#5d4d37,4693
3484,#563d2e,4373
3484,#3a3333,6968
3484,#dedacc,6524
3484,#dbd6c5,7854
3484,#d5ccb4,7503
3484,#baae89,5823
3484,#9c8e65,5292
3484,#635a40,4663
3573,#edebe4,4101
3573,#dcd7d1,4183
3573,#d0c9c3,4983
3573,#c7c5c1,5813
3573,#c0bdb9,5749
3573,#989394,9222
3573,#e2e0da,4449
3573,#d5d4cf,3818
3573,#d3cec9,5312
3573,#bbb4af,4668
3573,#acaaaa,6865
3573,#6e6a6f,6373
3586,#97a3a0,7981
3586,#83959a,7213
3586,#53615f,3884
3586,#3e514d,4002
3586,#212f28,4942
3586,#bec8bb,3568
3586,#b0baae,6300
3586,#a5b0a9,7525
3586,#748287,4857
3586,#61767b,4060
3586,#333a32,4159
3586,#11140e,7045
3630,#e4ddd0,3848
3630,#dad1c3,5526
3630,#cfc5b3,6584
3630,#b4ad99,4624
3630,#826d51,4792
3630,#352b21,6381
3630,#c3b8a3,5291
3630,#9e9681,6204
3630,#8a806a,5634
3630,#6b604c,5870
3630,#5d4a37,5173
3630,#484234,5609
3677,#b5adb4,3683
3677,#adabb3,5761
3677,#a1a3aa,5794
3677,#8d8385,4659
3677,#6e6f6f,5695
3677,#272117,7119
3677,#d0c8d1,3692
3677,#bfbac3,6220
3677,#b8b4bc,7266
3677,#95949d,5634
3677,#5a4c43,5418
3677,#3c423a,4595
3765,#d2cfcd,3671
3765,#c4c1bf,5173
3765,#b8b3b3,4078
3765,#8d837a,4022
3765,#79736d,4943
3765,#413b31,7235
3765,#1f1912,6964
3765,#a19c99,3791
3765,#675e54,6320
3765,#574e43,5484
3765,#4f4438,4957
3765,#332c22,8898
3772,#cdc39e,5129
3772,#bdab80,3517
3772,#a49d80,5071
3772,#7c2b29,4985
3772,#512929,4321
3772,#1e1b21,5836
3772,#17131b,6749
3772,#e8e0bc,3871
3772,#967453,7418
3772,#5e5649,5757
3772,#342a2c,7994
3772,#252427,4888
3773,#cbbfb3,6568
3773,#907963,4967
3773,#595b51,5542
3773,#563f33,4552
3773,#2f312e,4626
3773,#070103,8049
3773,#faf8f2,4462
3773,#e9e2da,5184
3773,#a59686,4544
3773,#785e46,6645
3773,#777060,6059
3773,#1a1010,4338
3820,#dfd9bd,3850
3820,#c2bba3,4244
3820,#999d9c,5566
3820,#7e592e,7103
3820,#6e7156,4845
3820,#614726,3187
3820,#59351c,3071
3820,#535732,6149
3820,#2e351b,8369
3820,#141109,7991
3820,#b6a47e,4477
3820,#987c50,6684
3903,#caddda,3735
3903,#b5c9cd,6549
3903,#a4b3b1,6910
3903,#918d68,4987
3903,#886f33,5664
3903,#626330,4983
3903,#32371b,6985
3903,#a4925b,2941
3903,#7e866c,5849
3903,#746c3f,4392
3903,#616a5c,5277
3903,#5a4e23,7264
4024,#f3f5ec,4927
4024,#cecbac,6062
4024,#b9a985,5116
4024,#997553,6038
4024,#7f5538,5148
4024,#edecc7,4730
4024,#b28e65,4177
4024,#928c7e,6184
4024,#797263,5936
4024,#585649,3905
4024,#4d3c29,6496
4024,#2a1a11,6817
4027,#e3f7f4,4834
4027,#d1d9d0,4407
4027,#b6cdc7,5907
4027,#adb5a6,7027
4027,#a99d8d,3948
4027,#926360,5328
4027,#786f62,4930
4027,#97786e,5190
4027,#8b9889,5325
4027,#6e4a4b,6950
4027,#5b6859,4053
4027,#2c2c35,7637
4054,#d1e9f2,3823
4054,#acd3e7,5593
4054,#a7cbdc,5408
4054,#8faf9e,5161
4054,#4f7379,6638
4054,#bde0f1,6805
4054,#b9d4e2,4886
4054,#9fc2cd,5444
4054,#90b4ca,5676
4054,#75a4a8,5966
4054,#6d9290,5344
4054,#5b8e94,4792
4208,#d1c3a8,5651
4208,#c9bba2,6051
4208,#c4b392,6117
4208,#a9a59b,5592
4208,#9d917c,5377
4208,#767366,5917
4208,#685b4b,5495
4208,#daccaf,3888
4208,#bea884,5199
4208,#91806a,4526
4208,#515646,4884
4208,#443c30,6839
4235,#b8bdbb,6317
4235,#a6aba4,7225
4235,#2d371f,6615
4235,#1e1b0f,6944
4235,#d9dad6,3903
4235,#c9cecc,5565
4235,#ab8c6b,2836
4235,#9e5a36,5818
4235,#79321d,5395
4235,#768873,4830
4235,#5b5a38,5906
4235,#375233,4182
2788,#c4bdbb,4501
2788,#9da1a2,5721
2788,#7a7d84,5766
2788,#5b5d66,5686
2788,#ebe4de,3711
2788,#b5a8a6,4080
2788,#a48a88,2954
2788,#8f8889,5026
2788,#7f6063,5408
2788,#5b3638,6116
2788,#2f2a2e,7917
2788,#170c0f,8650
2810,#ece3d8,4167
2810,#e4d5cc,4539
2810,#dbbfbc,4719
2810,#c5cdc4,4469
2810,#bab7b4,5646
2810,#9fa5a6,5968
2810,#9a9395,9735
2810,#7a6f75,5948
2810,#dfccc5,4225
2810,#c2aaa8,4563
2810,#c1c0bb,4684
2810,#b3a8a5,6873
2838,#dadbc8,3603
2838,#838b90,6247
2838,#77776a,3599
2838,#58695c,4882
2838,#3d4b37,4593
2838,#324535,3749
2838,#2b3b2e,5535
2838,#232d27,7645
2838,#0f191a,7125
2838,#b3b8b9,5666
2838,#97a0a8,6796
2838,#4b523d,6096
2850,#d4c5a8,3819
2850,#cea984,3677
2850,#ccbb9e,3965
2850,#c2a582,5036
2850,#ba8f6d,4328
2850,#95694a,8119
2850,#d2b491,4760
2850,#bcb49b,6216
2850,#aea48a,5729
2850,#a98c6a,5780
2850,#938872,7582
2850,#5c544d,6525
2879,#e4e7f3,4367
2879,#d7e1f5,5181
2879,#c1b59c,4116
2879,#a5b5ce,4975
2879,#8b7950,4178
2879,#6f7b59,3737
2879,#64694b,5648
2879,#565742,7190
2879,#cdd6eb,7433
2879,#c2cadb,5901
2879,#9b906a,5276
2879,#314238,7534
2886,#aea1a4,6339
