artist,year,color,paint_id,artwork_name,artwork_url
Pissarro,1874,#59543e,5433,The Road to L&#39;Hermitage in Snow,https://uploads0.wikiart.org/images/Pissarro-pissarro/the-road-to-l-hermitage-in-snow.jpg
Pissarro,1874,#3f3621,5451,"Landscape, Bright Sunlight, Pontoise",https://uploads8.wikiart.org/images/Pissarro-pissarro/landscape-bright-sunlight-pontoise-1874.jpg
Pissarro,1874,#66572c,5464,"Portrait of Pere Papeille, Pontoise",https://uploads3.wikiart.org/images/Pissarro-pissarro/portrait-of-pere-papeille-pontoise.jpg
Pissarro,1874,#c0c0c7,5487,piette's house at montfoucault,http://www.wga.hu/art/p/pissarro/Pissarro/3/winter09.jpg
Pissarro,1874,#cdb396,5506,Farmyard in Pontoise,https://uploads3.wikiart.org/images/Pissarro-pissarro/farmyard-in-pontoise-1874.jpg
Pissarro,1874,#9ea694,5510,The Effect of Snow at Hermitage,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-effect-of-snow-at-hermitage-1874.jpg
Pissarro,1874,#cedec6,5519,"Lane of Apple Trees near Osny, Pontoise",https://uploads3.wikiart.org/images/Pissarro-pissarro/lane-of-apple-trees-near-osny-pontoise-1874.jpg
Pissarro,1874,#645941,5520,"Poor footpath, Pontoise, snow effect",https://uploads8.wikiart.org/images/Pissarro-pissarro/poor-footpath-pontoise-snow-effect-1874.jpg
Pissarro,1874,#b1c9d3,5554,"Spring Morning, Pontoise",https://uploads6.wikiart.org/images/Pissarro-pissarro/spring-morning-pontoise-1874.jpg
Pissarro,1874,#412c20,5565,Portrait of Cezanne Cezanne,https://uploads7.wikiart.org/images/Pissarro-pissarro/portrait-of-Cezanne-cezanne-1874.jpg
Pissarro,1874,#4e361a,5572,"Peasant Pushing a Wheelbarrow, Maison Rondest, Pontoise",https://uploads0.wikiart.org/images/Pissarro-pissarro/peasant-pushing-a-wheelbarrow-maison-rondest-pontoise-1874.jpg
Pissarro,1874,#422e15,5588,the hermitage at pontoise,http://www.wga.hu/art/p/pissarro/Pissarro/1/ponto04.jpg
Pissarro,1874,#12231e,5616,Ducks on the Pond at Montfoucault,https://uploads2.wikiart.org/images/Pissarro-pissarro/ducks-on-the-pond-at-montfoucault.jpg
Pissarro,1874,#422715,5622,"Mother Presle, Montfoucault",https://uploads0.wikiart.org/images/Pissarro-pissarro/mother-presle-montfoucault-1874.jpg
Pissarro,1874,#557057,5627,Haymaking,https://uploads1.wikiart.org/images/Pissarro-pissarro/haymaking-1874.jpg
Pissarro,1875,#bab881,4617,landscape,https://images.metmuseum.org/CRDImages/dp/original/DP807941.jpg
Pissarro,1875,#2a2418,4635,"The Quarry, Pontoise",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-quarry-pontoise.jpg
Pissarro,1875,#17171d,4638,Winter at Montfoucault 2,https://uploads7.wikiart.org/images/Pissarro-pissarro/winter-at-montfoucault-2-1875.jpg
Pissarro,1875,#e9e1d3,4678,peasant,https://images.metmuseum.org/CRDImages/dp/original/DP807938.jpg
Pissarro,1875,#4d3318,4751,"Autumn, Montfoucault Pond",https://uploads7.wikiart.org/images/Pissarro-pissarro/autumn-montfoucault-pond-1875.jpg
Pissarro,1875,#9b978f,4765,"snow effect at l'hermitage, pontoise",http://www.wga.hu/art/p/pissarro/Pissarro/3/winter14.jpg
Pissarro,1875,#ccc2b0,4859,"The Goose Girl at Montfoucault, White Frost",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-goose-girl-at-montfoucault-white-frost-1875.jpg
Pissarro,1875,#cab399,4878,"The Banks of the Seine in Paris, Pont Marie, Quai d&#39;Anjou",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-banks-of-the-seine-in-paris-pont-marie-quai-d-anjou.jpg
Pissarro,1875,#7f643a,4884,"The Little Bridge, Pontoise",https://uploads0.wikiart.org/images/Pissarro-pissarro/the-little-bridge-pontoise-1875.jpg
Pissarro,1875,#47362b,5026,"The Effect of Snow at l&#39;Hermitage, Pontoise",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-effect-of-snow-at-l-hermitage-pontoise-1875.jpg
Pissarro,1875,#a1a7ad,5031,"the train, bedfork park",http://www.wga.hu/art/p/pissarro/Pissarro/4/variou1.jpg
Pissarro,1875,#d5c46a,5032,"Resting Harvesters, Montfoucault",https://uploads5.wikiart.org/images/Pissarro-pissarro/resting-harvesters-montfoucault-1875.jpg
Pissarro,1875,#b9acb2,5049,The Large Walnut Tree at Hermitage,https://uploads8.wikiart.org/images/Pissarro-pissarro/the-large-walnut-tree-at-hermitage-1875.jpg
Pissarro,1875,#130511,5050,"The Little Bridge, Pontoise",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-little-bridge-pontoise-1875-1.jpg
Pissarro,1875,#424a36,5088,Winter at Montfoucault,https://uploads5.wikiart.org/images/Pissarro-pissarro/winter-at-montfoucault-1875.jpg
Pissarro,1875,#beb297,5121,"March Sun, Pontoise",https://uploads1.wikiart.org/images/Pissarro-pissarro/march-sun-pontoise-1875.jpg
Pissarro,1875,#3e3211,5151,The Path in the Village,https://uploads6.wikiart.org/images/Pissarro-pissarro/the-path-in-the-village-1875.jpg
Pissarro,1875,#0f171a,5203,"Peasants Carrying Straw, Montfoucault",https://uploads1.wikiart.org/images/Pissarro-pissarro/peasants-carrying-straw-montfoucault-1875.jpg
Pissarro,1875,#b7998d,5224,Half Length Portrait of Lucien Pissarro,https://uploads8.wikiart.org/images/Pissarro-pissarro/half-length-portrait-of-lucien-pissarro.jpg
Pissarro,1875,#84875f,5262,The Pond at Montfoucault,https://uploads7.wikiart.org/images/Pissarro-pissarro/the-pond-at-montfoucault-1875.jpg
Pissarro,1875,#353c17,5306,"The Rising Path, Pontoise",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-rising-path-pontoise-1875.jpg
Pissarro,1875,#7b705b,5341,Lucien Pissarro in an Interior,https://uploads8.wikiart.org/images/Pissarro-pissarro/lucien-pissarro-in-an-interior.jpg
Pissarro,1875,#e4dacb,5352,"all saints church, upper norwood seen from the north side of beulah hill",https://images.metmuseum.org/CRDImages/dp/original/DP807942.jpg
Pissarro,1875,#443627,5383,Female Peasant Carding Wool,https://uploads1.wikiart.org/images/Pissarro-pissarro/female-peasant-carding-wool-1875.jpg
Pissarro,1875,#c5c3a9,5422,"The Saint Antoine Road at l&#39;Hermitage, Pontoise",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-saint-antoine-road-at-l-hermitage-pontoise-1875.jpg
Pissarro,1875,#1a0f15,5444,"The Sower, Montfoucault",https://uploads5.wikiart.org/images/Pissarro-pissarro/the-sower-montfoucault-1875.jpg
Pissarro,1875,#b3c387,5452,Rolling Landscape in Winter,https://uploads1.wikiart.org/images/Pissarro-pissarro/rolling-landscape-in-winter-1875.jpg
Pissarro,1875,#97afab,5455,"A part of Groettes, Pontoise, Gray Weather",https://uploads5.wikiart.org/images/Pissarro-pissarro/a-part-of-groettes-pontoise-gray-weather-1875.jpg
Pissarro,1875,#8e784a,5625,"A part of Jallais, Pontoise",https://uploads0.wikiart.org/images/Pissarro-pissarro/a-part-of-jallais-pontoise-1875.jpg
Pissarro,1876,#423c30,4631,La Mere Gaspard,https://uploads7.wikiart.org/images/Pissarro-pissarro/la-mere-gaspard-1876.jpg
Pissarro,1876,#b0aba3,4636,Garden of Les Mathurins,https://uploads6.wikiart.org/images/Pissarro-pissarro/garden-of-les-mathurins-1876.jpg
Pissarro,1876,#484035,4681,View of Saint Ouen L&#39;Aumone,https://uploads1.wikiart.org/images/Pissarro-pissarro/view-of-saint-ouen-l-aumone-1876.jpg
Pissarro,1876,#887d5f,4718,Festival at the Hermitage,https://uploads8.wikiart.org/images/Pissarro-pissarro/festival-at-the-hermitage-1876.jpg
Pissarro,1876,#a38b6b,4754,Portrait of Eugenie Estruc,https://uploads0.wikiart.org/images/Pissarro-pissarro/portrait-of-eugenie-estruc-1876.jpg
Pissarro,1876,#161b17,4761,The Harvest at Montfoucault 2,https://uploads3.wikiart.org/images/Pissarro-pissarro/the-harvest-at-montfoucault-2-1876.jpg
Pissarro,1876,#947a3f,4787,The Clearing,https://uploads8.wikiart.org/images/Pissarro-pissarro/the-clearing.jpg
Pissarro,1876,#4b492c,4856,"Crossroads at l&#39;Hermitage, Pontoise",https://uploads8.wikiart.org/images/Pissarro-pissarro/crossroads-at-l-hermitage-pontoise-1876.jpg
Pissarro,1876,#f8f9f2,4861,The Oise at Pontoise in Bad Weather,https://uploads0.wikiart.org/images/Pissarro-pissarro/the-oise-at-pontoise-in-bad-weather-1876.jpg
Pissarro,1876,#9aa483,4912,The Harvest at Montfoucault,https://uploads1.wikiart.org/images/Pissarro-pissarro/the-harvest-at-montfoucault-1876.jpg
Pissarro,1876,#080506,4936,"Autumn, Path through the Woods",https://uploads3.wikiart.org/images/Pissarro-pissarro/autumn-path-through-the-woods-1876.jpg
Pissarro,1876,#9b9096,5029,"Quai du Pothuis, at Pontoise",https://uploads1.wikiart.org/images/Pissarro-pissarro/quai-du-pothuis-at-pontoise-1876.jpg
Pissarro,1876,#cdb170,5109,harvest at montfoucault,http://www.wga.hu/art/p/pissarro/Pissarro/5/01figure.jpg
Pissarro,1876,#7e828d,5146,Fishermen on the Banks of the Oise,https://uploads8.wikiart.org/images/Pissarro-pissarro/fishermen-on-the-banks-of-the-oise-1876.jpg
Pissarro,1876,#c8bfa6,5244,"A Peasant in the Lane at Hermitage, Pontoise",https://uploads8.wikiart.org/images/Pissarro-pissarro/a-peasant-in-the-lane-at-hermitage-pontoise-1876.jpg
Pissarro,1876,#877860,5260,barges at pontoise,https://images.metmuseum.org/CRDImages/ep/original/DT1865.jpg
Pissarro,1876,#544b42,5606,"farm at montfoucault, snow effect",http://www.wga.hu/art/p/pissarro/Pissarro/3/winter11.jpg
Pissarro,1876,#a2ac92,5639,"The backwoods of St. Antony, Pontoise",https://uploads0.wikiart.org/images/Pissarro-pissarro/the-backwoods-of-st-antony-pontoise-1876.jpg
Pissarro,1877,#a58a6a,4639,The Garden at Pontoise,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-garden-at-pontoise-1877.jpg
Pissarro,1877,#150d07,4642,"The Climbing Path, l&#39;Hermitage",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-climbing-path-l-hermitage-1877.jpg
Pissarro,1877,#0a0602,4674,"Red Roofs, Corner of a Village, Winter",https://uploads1.wikiart.org/images/Pissarro-pissarro/red-roofs-corner-of-a-village-winter-1877.jpg
Pissarro,1877,#2b1c0e,4692,"Strong Winds, Pontoise",https://uploads8.wikiart.org/images/Pissarro-pissarro/strong-winds-pontoise.jpg
Pissarro,1877,#d6d9e9,4736,The diligence,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-diligence-1877.jpg
Pissarro,1877,#cfd3bd,4745,Young Woman with an Umbrella,https://uploads6.wikiart.org/images/Pissarro-pissarro/young-woman-with-an-umbrella.jpg
Pissarro,1877,#b3a695,4760,"Rainbow, Pontoise",https://uploads8.wikiart.org/images/Pissarro-pissarro/rainbow-pontoise-1877.jpg
Pissarro,1877,#2c291f,4819,the mailcoach. the road from ennery to the hermitage,http://www.wga.hu/art/p/pissarro/Pissarro/1/ponto06.jpg
Pissarro,1877,#1a1409,4842,"Les mathurins, Pontoise",https://uploads5.wikiart.org/images/Pissarro-pissarro/les-mathurins-pontoise-1877.jpg
Pissarro,1877,#9b8357,4849,Near Pontoise,https://uploads0.wikiart.org/images/Pissarro-pissarro/near-pontoise.jpg
Pissarro,1877,#1b1311,4868,On Orchard in Pontoise in Winter,https://uploads6.wikiart.org/images/Pissarro-pissarro/on-orchard-in-pontoise-in-winter-1877.jpg
Pissarro,1877,#110c0d,4944,Woman and Child Doing Needlework,https://uploads6.wikiart.org/images/Pissarro-pissarro/woman-and-child-doing-needlework-1877.jpg
Pissarro,1877,#3f4949,4991,"Farmyard at the Maison Rouge, Pontoise",https://uploads2.wikiart.org/images/Pissarro-pissarro/farmyard-at-the-maison-rouge-pontoise-1877.jpg
Pissarro,1877,#72615a,5005,"the red roofs, view of a village in winter",http://www.wga.hu/art/p/pissarro/Pissarro/3/winter15.jpg
Pissarro,1877,#6c2e1f,5010,Vase of Flowers,https://uploads2.wikiart.org/images/Pissarro-pissarro/vase-of-flowers.jpg
Pissarro,1877,#181c0e,5080,Landscape with a Man Digging,https://uploads2.wikiart.org/images/Pissarro-pissarro/landscape-with-a-man-digging-1877.jpg
Pissarro,1877,#c4cac8,5083,"spring at pontoise, vegetable garden and trees in blossom",http://www.wga.hu/art/p/pissarro/Pissarro/1/ponto09.jpg
Pissarro,1877,#5f3717,5099,"The Cote des Boeurs at l&#39;Hermitage, near Pontoise",https://uploads4.wikiart.org/images/Pissarro-pissarro/the-cote-des-boeurs-at-l-hermitage-near-pontoise-1877.jpg
Pissarro,1877,#b5b7d0,5132,Fields,https://uploads7.wikiart.org/images/Pissarro-pissarro/fields-1877.jpg
Pissarro,1877,#260910,5187,Roses in a Glass,https://uploads8.wikiart.org/images/Pissarro-pissarro/roses-in-a-glass-1877.jpg
Pissarro,1877,#868267,5206,"The Vegetable Garden with Trees in Blossom, Spring, Pontoise",https://uploads5.wikiart.org/images/Pissarro-pissarro/the-vegetable-garden-with-trees-in-blossom-spring-pontoise-1877.jpg
Pissarro,1877,#4c4139,5331,Eugene Murer at His Pastry Oven,https://uploads5.wikiart.org/images/Pissarro-pissarro/eugene-murer-at-his-pastry-oven-1877.jpg
Pissarro,1877,#313925,5439,la cte des boeufs at the hermitage near pontoise,http://www.wga.hu/art/p/pissarro/Pissarro/1/ponto08.jpg
Pissarro,1877,#524823,5440,"Route du Fond in Hermitage, Pontoise",https://uploads0.wikiart.org/images/Pissarro-pissarro/route-du-fond-in-hermitage-pontoise-1877.jpg
Pissarro,1877,#5a4e3d,5445,"rye fields at pontoise, cte des mathurins",http://www.wga.hu/art/p/pissarro/Pissarro/1/ponto05.jpg
Pissarro,1877,#222611,5614,The Old Ennery Road in Pontoise,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-old-ennery-road-in-pontoise-1877.jpg
Pissarro,1878,#93928f,4637,"La Sente du Chou, near Pontoise",https://uploads4.wikiart.org/images/Pissarro-pissarro/la-sente-du-chou-near-pontoise-1878.jpg
Pissarro,1878,#353427,4737,Peasants and Hay Stacks,https://uploads6.wikiart.org/images/Pissarro-pissarro/peasants-and-hay-stacks-1878.jpg
Pissarro,1878,#a0979f,4763,Near Pointoise,https://uploads6.wikiart.org/images/Pissarro-pissarro/near-pointoise-1878.jpg
Pissarro,1878,#393917,4788,Resting in the woods Pontoise,https://uploads3.wikiart.org/images/Pissarro-pissarro/resting-in-the-woods-pontoise-1878.jpg
Pissarro,1878,#412b16,4899,"Path to Le Chou, Pontoise",https://uploads7.wikiart.org/images/Pissarro-pissarro/path-to-le-chou-pontoise-1878.jpg
Pissarro,1878,#b6956d,4979,Boulevard des Batignolles,https://uploads3.wikiart.org/images/Pissarro-pissarro/boulevard-des-batignolles.jpg
Pissarro,1878,#fafafa,5011,Portrait of Eugene Murer,https://uploads7.wikiart.org/images/Pissarro-pissarro/portrait-of-eugene-murer-1878.jpg
Pissarro,1878,#294447,5054,Study at Pontoise,https://uploads4.wikiart.org/images/Pissarro-pissarro/study-at-pontoise.jpg
Pissarro,1878,#584839,5152,"Grey Day, Banks of the Oise",https://uploads0.wikiart.org/images/Pissarro-pissarro/grey-day-banks-of-the-oise-1878.jpg
Pissarro,1878,#61442b,5176,path at le chou,http://www.wga.hu/art/p/pissarro/Pissarro/1/ponto07.jpg
Pissarro,1878,#313121,5288,"cte des grouettes, near pontoise",https://images.metmuseum.org/CRDImages/ep/original/DT1043.jpg
Pissarro,1878,#714a23,5296,"The Banks of the Oise, Pontoise (also known as Man Fishing)",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-banks-of-the-oise-pontoise-also-known-as-man-fishing-1878.jpg
Pissarro,1878,#b8af92,5381,Landscape at Valhermeil,https://uploads6.wikiart.org/images/Pissarro-pissarro/landscape-at-valhermeil-1878.jpg
Pissarro,1878,#413136,5384,Shoemakers,https://uploads6.wikiart.org/images/Pissarro-pissarro/shoemakers.jpg
Pissarro,1878,#7e5e3c,5407,"The Carrier at Hermitage, Pontoise",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-carrier-at-hermitage-pontoise-1878.jpg
Pissarro,1878,#a48553,5415,fair at the hermitage near pontoise,http://www.wga.hu/art/p/pissarro/Pissarro/1/ponto10.jpg
Pissarro,1878,#7c7185,5541,"The Park in Charrettes, Pontoise",https://uploads5.wikiart.org/images/Pissarro-pissarro/the-park-in-charrettes-pontoise-1878.jpg
Pissarro,1878,#000000,5557,fan mount the cabbage gatherers,https://images.metmuseum.org/CRDImages/ep/original/DT1858.jpg
Pissarro,1878,#d4b68d,5580,Portrait of Madame Pissarro Sewing near a Window,https://uploads8.wikiart.org/images/Pissarro-pissarro/portrait-of-madame-pissarro-sewing-near-a-window.jpg
Pissarro,1879,#635418,4722,Vegetable Garden at Hermitage near Pontoise,https://uploads8.wikiart.org/images/Pissarro-pissarro/vegetable-garden-at-hermitage-near-pontoise-1879.jpg
Pissarro,1879,#ccc2b1,4742,"the woods at l'hermitage, pontoise",https://images.metmuseum.org/CRDImages/dp/original/DP108213.jpg
Pissarro,1879,#745a3e,4821,A Path Across the Fields,https://uploads7.wikiart.org/images/Pissarro-pissarro/a-path-across-the-fields-1879.jpg
Pissarro,1879,#8a8d87,4874,A Street in Pontoise,https://uploads3.wikiart.org/images/Pissarro-pissarro/a-street-in-pontoise-1879.jpg
Pissarro,1879,#150f0c,4939,"Pere Melon Sawing Wood, Pontoise",https://uploads5.wikiart.org/images/Pissarro-pissarro/pere-melon-sawing-wood-pontoise-1879.jpg
Pissarro,1879,#180508,4974,"A Path in the Woods, Pontoise",https://uploads2.wikiart.org/images/Pissarro-pissarro/a-path-in-the-woods-pontoise-1879.jpg
Pissarro,1879,#b79e91,5013,The Boulevards under Snow,https://uploads8.wikiart.org/images/Pissarro-pissarro/the-boulevards-under-snow-1879.jpg
Pissarro,1879,#4a4b4d,5051,"Cottages at Auvers, near Pontoise",https://uploads6.wikiart.org/images/Pissarro-pissarro/cottages-at-auvers-near-pontoise-1879.jpg
Pissarro,1879,#d5bda2,5081,"The Hay Wagon, Montfoucault",https://uploads0.wikiart.org/images/Pissarro-pissarro/the-hay-wagon-montfoucault-1879.jpg
Pissarro,1879,#716c48,5159,"The Backwoods of l&#39;Hermitage, Pontoise",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-backwoods-of-l-hermitage-pontoise-1879.jpg
Pissarro,1879,#e9e6e6,5166,A Cottage in the Snow,https://uploads4.wikiart.org/images/Pissarro-pissarro/a-cottage-in-the-snow-1879.jpg
Pissarro,1879,#010407,5181,"Houses of l&#39;Hermitage, Pontoise",https://uploads4.wikiart.org/images/Pissarro-pissarro/houses-of-l-hermitage-pontoise-1879.jpg
Pissarro,1879,#736d61,5189,"rabbit warren at pontoise, snow",http://www.wga.hu/art/p/pissarro/Pissarro/3/winter16.jpg
Pissarro,1879,#dcd7ce,5191,chemin sous bois  pontoise,https://images.metmuseum.org/CRDImages/dp/original/DP875057.jpg
Pissarro,1879,#3e3322,5263,"The Path from Halage, Pontoise",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-path-from-halage-pontoise-1879.jpg
Pissarro,1879,#171818,5298,The Laundry Woman,https://uploads0.wikiart.org/images/Pissarro-pissarro/the-laundry-woman-1879.jpg
Pissarro,1879,#c2af9f,5337,"Pontoise Landscape, Through the Fields",https://uploads2.wikiart.org/images/Pissarro-pissarro/pontoise-landscape-through-the-fields-1879.jpg
Pissarro,1879,#c9dee2,5351,Study for The Harvest at Montfoucault,https://uploads2.wikiart.org/images/Pissarro-pissarro/study-for-the-harvest-at-montfoucault-1879.jpg
Pissarro,1879,#423121,5514,the woodcutter,http://www.wga.hu/art/p/pissarro/Pissarro/5/02figure.jpg
Pissarro,1879,#6d4512,5515,Pere Melon Resting,https://uploads1.wikiart.org/images/Pissarro-pissarro/pere-melon-resting-1879.jpg
Pissarro,1879,#908375,5525,the cottage,https://images.metmuseum.org/CRDImages/dp/original/DP821709.jpg
Pissarro,1879,#c5dee0,5551,"The Auvers Road, Pontoise",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-auvers-road-pontoise-1879.jpg
Pissarro,1879,#3e3a22,5634,vegetable garden at the hermitage near pontoise,http://www.wga.hu/art/p/pissarro/Pissarro/1/ponto11.jpg
Pissarro,1880,#2c2926,4652,The village path - thatched cottages in Valhermeil,https://uploads4.wikiart.org/images/Pissarro-pissarro/the-village-path-thatched-cottages-in-valhermeil-1880.jpg
Pissarro,1880,#7f7358,4672,landscape at chaponval,http://www.wga.hu/art/p/pissarro/Pissarro/5/03figure.jpg
Pissarro,1880,#f5f6ef,4679,Laundresses on the Banks of the Oise at Pontoise,https://uploads8.wikiart.org/images/Pissarro-pissarro/laundresses-on-the-banks-of-the-oise-at-pontoise.jpg
